# roadsetID roadID detectorHalf H1  H2  H3	H4	charge	pXbin	pXmin
78	-66835	B	17	6	2	3	-1	4	2.400
78	-63029	B	16	7	4	5	-1	4	2.306
78	-59768	B	15	10	8	8	-1	5	2.625
78	-58950	B	15	7	5	6	-1	4	2.220
78	-55705	B	14	10	10	9	-1	4	2.415
78	-51048	B	13	8	7	8	-1	3	1.925
78	-50178	B	13	5	1	2	-1	3	1.784
78	-46372	B	12	6	3	4	-1	3	1.558
78	-88712	B	22	11	9	8	-1	6	3.260
78	-88422	B	22	10	7	6	-1	6	3.186
78	-85195	B	21	13	13	11	-1	7	3.596
78	-84343	B	21	10	8	7	-1	6	3.261
78	-80827	B	20	12	12	11	-1	8	4.080
78	-80248	B	20	10	8	8	-1	6	3.185
78	-79974	B	20	9	7	6	-1	6	3.030
78	-79684	B	20	8	5	4	-1	5	2.906
78	-79395	B	20	7	3	3	-1	5	2.975
78	-76442	B	19	11	10	10	-1	7	3.800
78	-75879	B	19	9	7	7	-1	5	2.979
78	-75315	B	19	7	4	3	-1	5	2.881
78	-72636	B	18	12	12	12	-1	8	4.370
78	-72073	B	18	10	9	9	-1	6	3.113
78	-71799	B	18	9	8	7	-1	6	3.116
78	-71510	B	18	8	6	6	-1	5	2.875
78	-71219	B	18	7	4	3	-1	4	2.488
78	-70947	B	18	6	3	3	-1	5	2.910
78	-68267	B	17	11	11	11	-1	6	3.264
78	-67993	B	17	10	10	9	-1	6	3.114
78	-67704	B	17	9	8	8	-1	5	2.829
78	-67141	B	17	7	5	5	-1	4	2.443
78	-67140	B	17	7	5	4	-1	5	2.673
78	-67123	B	17	7	4	3	-1	4	2.487
78	-66562	B	17	5	1	2	-1	5	2.731
78	-62772	B	16	6	4	4	-1	5	2.524
78	-62756	B	16	6	3	4	-1	4	2.412
78	-58965	B	15	7	6	5	-1	4	2.438
78	-58403	B	15	5	3	3	-1	5	2.533
78	-54597	B	14	6	5	5	-1	3	1.901
78	-50791	B	13	7	7	7	-1	3	1.748
78	-42019	B	11	5	3	3	-1	1	0.737
78	-46422	B	12	6	6	6	-1	2	1.081
78	-50228	B	13	5	4	4	-1	3	1.668
78	-63624	B	16	9	9	8	-1	5	2.548
78	-64187	B	16	11	12	11	-1	6	3.166
78	-67430	B	17	8	7	6	-1	5	2.676
78	-72652	B	18	12	13	12	-1	8	4.003
78	-76458	B	19	11	11	10	-1	6	3.441
78	-77020	B	19	13	14	12	-1	7	3.860
78	-41764	B	11	4	3	4	-1	1	0.859
78	-59255	B	15	8	8	7	-1	5	2.561
78	-85196	B	21	13	13	12	-1	7	3.773
78	-46968	B	12	8	8	8	-1	4	2.0
78	41473	T	11	3	1	1	-1	2	1.188
78	41474	T	11	3	1	2	-1	1	0.892
78	41730	T	11	4	1	2	-1	2	1.015
78	41746	T	11	4	2	2	-1	1	0.965
78	41747	T	11	4	2	3	-1	1	0.920
78	41763	T	11	4	3	3	-1	1	0.890
78	42003	T	11	5	2	3	-1	2	1.026
78	42292	T	11	6	4	4	-1	2	1.102
78	45825	T	12	4	1	1	-1	2	1.433
78	45826	T	12	4	1	2	-1	2	1.310
78	45842	T	12	4	2	2	-1	2	1.430
78	45843	T	12	4	2	3	-1	2	1.411
78	46099	T	12	5	2	3	-1	2	1.327
78	46115	T	12	5	3	3	-1	2	1.291
78	46116	T	12	5	3	4	-1	2	1.263
78	46132	T	12	5	4	4	-1	2	1.276
78	46372	T	12	6	3	4	-1	2	1.437
78	46388	T	12	6	4	4	-1	2	1.163
78	46389	T	12	6	4	5	-1	2	1.018
78	46405	T	12	6	5	5	-1	2	1.052
78	46406	T	12	6	5	6	-1	2	1.162
78	46661	T	12	7	5	5	-1	2	1.480
78	46662	T	12	7	5	6	-1	2	1.070
78	46678	T	12	7	6	6	-1	1	0.948
78	46679	T	12	7	6	7	-1	2	1.099
78	46695	T	12	7	7	7	-1	1	0.914
78	46951	T	12	8	7	7	-1	2	1.199
78	49921	T	13	4	1	1	-1	3	1.727
78	49922	T	13	4	1	2	-1	3	1.518
78	49938	T	13	4	2	2	-1	3	1.703
78	50178	T	13	5	1	2	-1	3	1.821
78	50194	T	13	5	2	2	-1	3	1.559
78	50195	T	13	5	2	3	-1	3	1.512
78	50211	T	13	5	3	3	-1	2	1.499
78	50212	T	13	5	3	4	-1	3	1.511
78	50467	T	13	6	3	3	-1	3	1.666
78	50468	T	13	6	3	4	-1	3	1.704
78	50484	T	13	6	4	4	-1	3	1.517
78	50485	T	13	6	4	5	-1	3	1.532
78	50501	T	13	6	5	5	-1	2	1.380
78	50757	T	13	7	5	5	-1	3	1.556
78	50758	T	13	7	5	6	-1	3	1.570
78	50774	T	13	7	6	6	-1	2	1.488
78	50775	T	13	7	6	7	-1	3	1.668
78	51030	T	13	8	6	6	-1	3	1.797
78	51031	T	13	8	6	7	-1	3	1.710
78	51047	T	13	8	7	7	-1	2	1.493
78	51048	T	13	8	7	8	-1	3	1.865
78	51063	T	13	8	8	7	-1	4	2.057
78	51064	T	13	8	8	8	-1	3	1.827
78	51320	T	13	9	8	8	-1	3	1.794
78	54017	T	14	4	1	1	-1	3	1.951
78	54018	T	14	4	1	2	-1	3	1.951
78	54274	T	14	5	1	2	-1	3	1.956
78	54290	T	14	5	2	2	-1	3	1.794
78	54291	T	14	5	2	3	-1	3	1.870
78	54307	T	14	5	3	3	-1	3	1.706
78	54563	T	14	6	3	3	-1	3	1.720
78	54564	T	14	6	3	4	-1	3	1.748
78	54580	T	14	6	4	4	-1	3	1.809
78	54581	T	14	6	4	5	-1	3	1.874
78	54836	T	14	7	4	4	-1	4	2.005
78	54837	T	14	7	4	5	-1	3	1.990
78	54853	T	14	7	5	5	-1	3	1.890
78	54854	T	14	7	5	6	-1	3	1.913
78	54870	T	14	7	6	6	-1	3	1.821
78	55126	T	14	8	6	6	-1	3	1.769
78	55127	T	14	8	6	7	-1	3	1.818
78	55143	T	14	8	7	7	-1	3	1.863
78	55159	T	14	8	8	7	-1	4	2.048
78	55160	T	14	8	8	8	-1	4	2.141
78	55399	T	14	9	7	7	-1	4	2.114
78	55415	T	14	9	8	7	-1	4	2.081
78	55416	T	14	9	8	8	-1	3	1.934
78	55432	T	14	9	9	8	-1	4	2.265
78	55433	T	14	9	9	9	-1	4	2.293
78	55689	T	14	10	9	9	-1	4	2.104
78	55705	T	14	10	10	9	-1	5	2.557
78	58369	T	15	5	1	1	-1	3	1.845
78	58370	T	15	5	1	2	-1	4	2.099
78	58386	T	15	5	2	2	-1	4	2.055
78	58387	T	15	5	2	3	-1	4	2.084
78	58643	T	15	6	2	3	-1	4	2.200
78	58659	T	15	6	3	3	-1	3	1.958
78	58660	T	15	6	3	4	-1	4	2.048
78	58676	T	15	6	4	4	-1	4	2.048
78	58932	T	15	7	4	4	-1	3	1.937
78	58933	T	15	7	4	5	-1	3	1.961
78	58949	T	15	7	5	5	-1	3	1.955
78	58950	T	15	7	5	6	-1	4	2.283
78	58966	T	15	7	6	6	-1	4	2.165
78	59205	T	15	8	5	5	-1	4	2.360
78	59222	T	15	8	6	6	-1	3	1.994
78	59238	T	15	8	7	6	-1	4	2.263
78	59239	T	15	8	7	7	-1	3	1.997
78	59495	T	15	9	7	7	-1	4	2.213
78	59511	T	15	9	8	7	-1	4	2.390
78	59512	T	15	9	8	8	-1	4	2.220
78	59528	T	15	9	9	8	-1	4	2.481
78	59529	T	15	9	9	9	-1	5	2.679
78	59768	T	15	10	8	8	-1	5	2.543
78	59784	T	15	10	9	8	-1	4	2.353
78	59785	T	15	10	9	9	-1	4	2.216
78	59801	T	15	10	10	9	-1	5	2.529
78	59802	T	15	10	10	10	-1	5	2.663
78	60058	T	15	11	10	10	-1	5	2.569
78	60074	T	15	11	11	10	-1	5	2.779
78	62465	T	16	5	1	1	-1	4	2.176
78	62466	T	16	5	1	2	-1	4	2.271
78	62482	T	16	5	2	2	-1	4	2.271
78	62738	T	16	6	2	2	-1	4	2.234
78	62739	T	16	6	2	3	-1	4	2.326
78	62755	T	16	6	3	3	-1	4	2.171
78	63028	T	16	7	4	4	-1	3	1.862
78	63029	T	16	7	4	5	-1	4	2.236
78	63045	T	16	7	5	5	-1	4	2.202
78	63301	T	16	8	5	5	-1	4	2.298
78	63317	T	16	8	6	5	-1	4	2.412
78	63318	T	16	8	6	6	-1	4	2.177
78	63334	T	16	8	7	6	-1	4	2.441
78	63335	T	16	8	7	7	-1	4	2.310
78	63590	T	16	9	7	6	-1	4	2.480
78	63591	T	16	9	7	7	-1	4	2.290
78	63607	T	16	9	8	7	-1	4	2.394
78	63608	T	16	9	8	8	-1	4	2.449
78	63864	T	16	10	8	8	-1	4	2.350
78	63880	T	16	10	9	8	-1	4	2.331
78	63881	T	16	10	9	9	-1	5	2.579
78	63897	T	16	10	10	9	-1	5	2.593
78	63898	T	16	10	10	10	-1	6	3.183
78	64153	T	16	11	10	9	-1	5	2.558
78	64154	T	16	11	10	10	-1	5	2.755
78	64170	T	16	11	11	10	-1	5	2.673
78	64171	T	16	11	11	11	-1	6	3.025
78	64427	T	16	12	11	11	-1	5	2.734
78	64443	T	16	12	12	11	-1	6	3.035
78	66561	T	17	5	1	1	-1	4	2.253
78	66834	T	17	6	2	2	-1	4	2.361
78	66835	T	17	6	2	3	-1	5	2.564
78	66851	T	17	6	3	3	-1	4	2.485
78	67107	T	17	7	3	3	-1	4	2.399
78	67124	T	17	7	4	4	-1	4	2.197
78	67397	T	17	8	5	5	-1	4	2.421
78	67413	T	17	8	6	5	-1	4	2.487
78	67414	T	17	8	6	6	-1	4	2.398
78	67670	T	17	9	6	6	-1	5	2.608
78	67686	T	17	9	7	6	-1	4	2.315
78	67687	T	17	9	7	7	-1	4	2.315
78	67703	T	17	9	8	7	-1	5	2.627
78	67959	T	17	10	8	7	-1	5	2.676
78	67960	T	17	10	8	8	-1	4	2.433
78	67976	T	17	10	9	8	-1	5	2.549
78	67977	T	17	10	9	9	-1	5	2.767
78	68233	T	17	11	9	9	-1	5	2.636
78	68249	T	17	11	10	9	-1	5	2.604
78	68250	T	17	11	10	10	-1	5	2.755
78	68266	T	17	11	11	10	-1	5	2.898
78	68522	T	17	12	11	10	-1	5	2.807
78	68523	T	17	12	11	11	-1	6	3.030
78	68539	T	17	12	12	11	-1	5	2.930
78	68540	T	17	12	12	12	-1	6	3.297
78	68796	T	17	13	12	12	-1	6	3.297
78	68812	T	17	13	13	12	-1	6	3.348
78	70930	T	18	6	2	2	-1	4	2.450
78	71203	T	18	7	3	3	-1	4	2.398
78	71220	T	18	7	4	4	-1	5	2.511
78	71476	T	18	8	4	4	-1	5	2.713
78	71492	T	18	8	5	4	-1	5	2.638
78	71493	T	18	8	5	5	-1	5	2.592
78	71766	T	18	9	6	6	-1	5	2.661
78	71782	T	18	9	7	6	-1	5	2.644
78	71783	T	18	9	7	7	-1	5	2.608
78	72039	T	18	10	7	7	-1	5	2.708
78	72055	T	18	10	8	7	-1	5	2.652
78	72056	T	18	10	8	8	-1	5	2.708
78	72072	T	18	10	9	8	-1	5	2.795
78	72328	T	18	11	9	8	-1	5	2.795
78	72329	T	18	11	9	9	-1	5	2.636
78	72345	T	18	11	10	9	-1	5	2.908
78	72346	T	18	11	10	10	-1	6	3.080
78	72362	T	18	11	11	10	-1	6	3.005
78	72602	T	18	12	10	10	-1	5	2.816
78	72618	T	18	12	11	10	-1	5	2.751
78	72619	T	18	12	11	11	-1	6	3.182
78	72635	T	18	12	12	11	-1	6	3.090
78	72891	T	18	13	12	11	-1	6	3.065
78	72892	T	18	13	12	12	-1	6	3.393
78	72908	T	18	13	13	12	-1	5	2.991
78	72925	T	18	13	14	13	-1	7	3.828
78	73181	T	18	14	14	13	-1	6	3.163
78	75009	T	19	6	1	1	-1	5	2.619
78	75026	T	19	6	2	2	-1	5	2.954
78	75282	T	19	7	2	2	-1	5	2.622
78	75299	T	19	7	3	3	-1	5	2.562
78	75572	T	19	8	4	4	-1	5	2.598
78	75588	T	19	8	5	4	-1	5	2.876
78	75589	T	19	8	5	5	-1	5	2.674
78	75845	T	19	9	5	5	-1	5	2.591
78	75861	T	19	9	6	5	-1	5	2.898
78	75862	T	19	9	6	6	-1	5	2.631
78	75878	T	19	9	7	6	-1	5	2.632
78	76134	T	19	10	7	6	-1	5	2.865
78	76135	T	19	10	7	7	-1	5	2.794
78	76151	T	19	10	8	7	-1	5	2.808
78	76152	T	19	10	8	8	-1	5	2.621
78	76424	T	19	11	9	8	-1	5	2.738
78	76425	T	19	11	9	9	-1	5	2.856
